"Lake","Month","Date_Sam","Taxa","RelAbund"
"Lake Mohegan","June","6-01_LM","Kathablepharidacea",0.000169640080296305
"Lake Mohegan","June","6-01_LM","Opisthokonta_Annelida",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Aphelidiomycota",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Arthropoda",0.852865503689672
"Lake Mohegan","June","6-01_LM","Opisthokonta_Ascomycota",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Basidiomycota",0.000155503406938279
"Lake Mohegan","June","6-01_LM","Opisthokonta_Blastocladiomycota",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Bryozoa",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Choanoflagellatea",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Chytridiomycota",0.0165540445022477
"Lake Mohegan","June","6-01_LM","Opisthokonta_Cnidaria",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Craniata",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Filasterea",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Gastrotricha",0.00130057394893834
"Lake Mohegan","June","6-01_LM","Opisthokonta_Ichthyophonida",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Mollusca",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Monoblepharomycota",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Mucoromycota",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Nematoda",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Opisthokonta",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Opisthosporidia",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Platyhelminthes",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Pluriformea",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Porifera",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Rotifera",0
"Lake Mohegan","June","6-01_LM","Opisthokonta_Rozellomycota",0.0879159716135599
"Lake Mohegan","June","6-01_LM","Opisthokonta_Unclassified",0.00294042805846928
"Lake Mohegan","June","6-01_LM","Opisthokonta_Zoopagomycota",0
"Lake Mohegan","June","6-01_LM","Rhizaria",0
"Lake Mohegan","June","6-01_LM","Rhodophyta",0
"Lake Mohegan","June","6-01_LM","Rigifilida",0
"Lake Mohegan","June","6-01_LM","Stramenopiles",0.0261387090389889
"Lake Mohegan","June","6-01_LM","Streptophyta",0.00179535751646922
"Lake Mohegan","June","6-01_LM","Telonemia",0
"Lake Mohegan","June","6-01_LM","Tubulinea",0
"Lake Mohegan","June","6-01_LM","Verrucomicrobia",0
"Lake Mohegan","June","6-08_LM","Alveolata",0.000137067665737652
"Lake Mohegan","June","6-08_LM","Ancyromonadida",0
"Lake Mohegan","June","6-08_LM","Apusomonada",0
"Lake Mohegan","June","6-08_LM","Centroplasthelida",0
"Lake Mohegan","June","6-08_LM","Chlorophyta",0.0281119255396223
"Lake Mohegan","June","6-08_LM","Collodictyonidae",0
"Lake Mohegan","June","6-08_LM","Cryptophyta",0.0505192253718776
"Lake Mohegan","June","6-08_LM","Discoba",0
"Lake Mohegan","June","6-08_LM","Discosea",0
"Lake Mohegan","June","6-08_LM","Evosea",0
"Lake Mohegan","June","6-08_LM","Firmicutes",0
"Lake Mohegan","June","6-08_LM","Haptophyta",0
"Lake Mohegan","June","6-08_LM","Kathablepharidacea",0.00198421763734506
"Lake Mohegan","June","6-08_LM","Opisthokonta_Annelida",6.52703170179298e-05
"Lake Mohegan","June","6-08_LM","Opisthokonta_Aphelidiomycota",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Arthropoda",0.0092944931433532
"Lake Mohegan","June","6-08_LM","Opisthokonta_Ascomycota",0.000221919077860961
"Lake Mohegan","June","6-08_LM","Opisthokonta_Basidiomycota",9.13784438251017e-05
"Lake Mohegan","June","6-08_LM","Opisthokonta_Blastocladiomycota",0.000815878962724122
"Lake Mohegan","June","6-08_LM","Opisthokonta_Bryozoa",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Choanoflagellatea",4.56892219125508e-05
"Lake Mohegan","June","6-08_LM","Opisthokonta_Chytridiomycota",0.809267079610206
"Lake Mohegan","June","6-08_LM","Opisthokonta_Cnidaria",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Craniata",8.48514121233087e-05
"Lake Mohegan","June","6-08_LM","Opisthokonta_Filasterea",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Gastrotricha",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Ichthyophonida",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Mollusca",1.95810951053789e-05
"Lake Mohegan","June","6-08_LM","Opisthokonta_Monoblepharomycota",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Mucoromycota",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Nematoda",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Opisthokonta",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Opisthosporidia",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Platyhelminthes",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Pluriformea",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Porifera",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Rotifera",0
"Lake Mohegan","June","6-08_LM","Opisthokonta_Rozellomycota",0.00778022178853723
"Lake Mohegan","June","6-08_LM","Opisthokonta_Unclassified",0.0307814815056557
"Lake Mohegan","June","6-08_LM","Opisthokonta_Zoopagomycota",0
"Lake Mohegan","June","6-08_LM","Rhizaria",0.0099406692818307
"Lake Mohegan","June","6-08_LM","Rhodophyta",0
"Lake Mohegan","June","6-08_LM","Rigifilida",0
"Lake Mohegan","June","6-08_LM","Stramenopiles",0.0421450436984772
"Lake Mohegan","June","6-08_LM","Streptophyta",0.00869400622678824
"Lake Mohegan","June","6-08_LM","Telonemia",0
"Lake Mohegan","June","6-08_LM","Tubulinea",0
"Lake Mohegan","June","6-08_LM","Verrucomicrobia",0
"Lake Mohegan","June","6-16_LM","Alveolata",0
"Lake Mohegan","June","6-16_LM","Ancyromonadida",0
"Lake Mohegan","June","6-16_LM","Apusomonada",0
"Lake Mohegan","June","6-16_LM","Centroplasthelida",0
"Lake Mohegan","June","6-16_LM","Chlorophyta",0.0540202383826854
"Lake Mohegan","June","6-16_LM","Collodictyonidae",0
"Lake Mohegan","June","6-16_LM","Cryptophyta",0.00834119893759466
"Lake Mohegan","June","6-16_LM","Discoba",0
"Lake Mohegan","June","6-16_LM","Discosea",0
"Lake Mohegan","June","6-16_LM","Evosea",0
"Lake Mohegan","June","6-16_LM","Firmicutes",0
"Lake Mohegan","June","6-16_LM","Haptophyta",0
"Lake Mohegan","June","6-16_LM","Kathablepharidacea",0.000395109423359747
"Lake Mohegan","June","6-16_LM","Opisthokonta_Annelida",6.58515705599579e-05
"Lake Mohegan","June","6-16_LM","Opisthokonta_Aphelidiomycota",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Arthropoda",0.322167833702834
"Lake Mohegan","June","6-16_LM","Opisthokonta_Ascomycota",0.0204798384441469
"Lake Mohegan","June","6-16_LM","Opisthokonta_Basidiomycota",0.0117654806067125
"Lake Mohegan","June","6-16_LM","Opisthokonta_Blastocladiomycota",0.00153653664639902
"Lake Mohegan","June","6-16_LM","Opisthokonta_Bryozoa",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Choanoflagellatea",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Chytridiomycota",0.229865882301293
"Lake Mohegan","June","6-16_LM","Opisthokonta_Cnidaria",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Craniata",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Filasterea",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Gastrotricha",0.0122264416006322
"Lake Mohegan","June","6-16_LM","Opisthokonta_Ichthyophonida",0.00324867748095792
"Lake Mohegan","June","6-16_LM","Opisthokonta_Mollusca",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Monoblepharomycota",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Mucoromycota",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Nematoda",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Opisthokonta",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Opisthosporidia",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Platyhelminthes",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Pluriformea",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Porifera",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Rotifera",0
"Lake Mohegan","June","6-16_LM","Opisthokonta_Rozellomycota",0.010953311236473
"Lake Mohegan","June","6-16_LM","Opisthokonta_Unclassified",0.166055710428694
"Lake Mohegan","June","6-16_LM","Opisthokonta_Zoopagomycota",0.000373158899839761
"Lake Mohegan","June","6-16_LM","Rhizaria",0.00399499528063744
"Lake Mohegan","June","6-16_LM","Rhodophyta",0
"Lake Mohegan","June","6-16_LM","Rigifilida",0
"Lake Mohegan","June","6-16_LM","Stramenopiles",0.14032969686327
"Lake Mohegan","June","6-16_LM","Streptophyta",0.0141800381939109
"Lake Mohegan","June","6-16_LM","Telonemia",0
"Lake Mohegan","June","6-16_LM","Tubulinea",0
"Lake Mohegan","June","6-16_LM","Verrucomicrobia",0
"Lake Mohegan","June","6-19_LM","Alveolata",0
"Lake Mohegan","June","6-19_LM","Ancyromonadida",0
"Lake Mohegan","June","6-19_LM","Apusomonada",0
"Lake Mohegan","June","6-19_LM","Centroplasthelida",0
"Lake Mohegan","June","6-19_LM","Chlorophyta",0.0689603284644074
"Lake Mohegan","June","6-19_LM","Collodictyonidae",0
"Lake Mohegan","June","6-19_LM","Cryptophyta",0.0156600995281549
"Lake Mohegan","June","6-19_LM","Discoba",0
"Lake Mohegan","June","6-19_LM","Discosea",0
"Lake Mohegan","June","6-19_LM","Evosea",5.37409043519384e-05
"Lake Mohegan","June","6-19_LM","Firmicutes",0
"Lake Mohegan","June","6-19_LM","Haptophyta",0
"Lake Mohegan","June","6-19_LM","Kathablepharidacea",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Annelida",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Aphelidiomycota",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Arthropoda",0.666903126645815
"Lake Mohegan","June","6-19_LM","Opisthokonta_Ascomycota",0.00302023882457894
"Lake Mohegan","June","6-19_LM","Opisthokonta_Basidiomycota",0.00164447167316932
"Lake Mohegan","June","6-19_LM","Opisthokonta_Blastocladiomycota",0.000859854469631015
"Lake Mohegan","June","6-19_LM","Opisthokonta_Bryozoa",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Choanoflagellatea",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Chytridiomycota",0.0445727060694977
"Lake Mohegan","June","6-19_LM","Opisthokonta_Cnidaria",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Craniata",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Filasterea",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Gastrotricha",0.0107051881469061
"Lake Mohegan","June","6-19_LM","Opisthokonta_Ichthyophonida",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Mollusca",6.44890852223261e-05
"Lake Mohegan","June","6-19_LM","Opisthokonta_Monoblepharomycota",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Mucoromycota",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Nematoda",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Opisthokonta",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Opisthosporidia",0.000193467255666978
"Lake Mohegan","June","6-19_LM","Opisthokonta_Platyhelminthes",0.00108556626790916
"Lake Mohegan","June","6-19_LM","Opisthokonta_Pluriformea",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Porifera",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Rotifera",0
"Lake Mohegan","June","6-19_LM","Opisthokonta_Rozellomycota",0.0155633659003214
"Lake Mohegan","June","6-19_LM","Opisthokonta_Unclassified",0.0743021743569901
"Lake Mohegan","June","6-19_LM","Opisthokonta_Zoopagomycota",0.000548157224389772
"Lake Mohegan","June","6-19_LM","Rhizaria",0.00549232042476811
"Lake Mohegan","June","6-19_LM","Rhodophyta",0
"Lake Mohegan","June","6-19_LM","Rigifilida",0
"Lake Mohegan","June","6-19_LM","Stramenopiles",0.0807940756027042
"Lake Mohegan","June","6-19_LM","Streptophyta",0.00957662915551543
"Lake Mohegan","June","6-19_LM","Telonemia",0
"Lake Mohegan","June","6-19_LM","Tubulinea",0
"Lake Mohegan","June","6-19_LM","Verrucomicrobia",0
"Lake Mohegan","September","9-01_LM","Alveolata",0.000249523825366592
"Lake Mohegan","September","9-01_LM","Ancyromonadida",0
"Lake Mohegan","September","9-01_LM","Apusomonada",0
"Lake Mohegan","September","9-01_LM","Centroplasthelida",0
"Lake Mohegan","September","9-01_LM","Chlorophyta",0.709545949812441
"Lake Mohegan","September","9-01_LM","Collodictyonidae",0
"Lake Mohegan","September","9-01_LM","Cryptophyta",0.00413377804023988
"Lake Mohegan","September","9-01_LM","Discoba",0
"Lake Mohegan","September","9-01_LM","Discosea",0
"Lake Mohegan","September","9-01_LM","Evosea",0
"Lake Mohegan","September","9-01_LM","Firmicutes",0
"Lake Mohegan","September","9-01_LM","Haptophyta",0
"Lake Mohegan","September","9-01_LM","Kathablepharidacea",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Annelida",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Aphelidiomycota",0.00143060326543513
"Lake Mohegan","September","9-01_LM","Opisthokonta_Arthropoda",0.0623144166548836
"Lake Mohegan","September","9-01_LM","Opisthokonta_Ascomycota",0.000174666677756614
"Lake Mohegan","September","9-01_LM","Opisthokonta_Basidiomycota",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Blastocladiomycota",0.000524000033269843
"Lake Mohegan","September","9-01_LM","Opisthokonta_Bryozoa",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Choanoflagellatea",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Chytridiomycota",0.00222907950660822
"Lake Mohegan","September","9-01_LM","Opisthokonta_Cnidaria",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Craniata",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Filasterea",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Gastrotricha",0.000249523825366592
"Lake Mohegan","September","9-01_LM","Opisthokonta_Ichthyophonida",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Mollusca",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Monoblepharomycota",0.000249523825366592
"Lake Mohegan","September","9-01_LM","Opisthokonta_Mucoromycota",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Nematoda",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Opisthokonta",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Opisthosporidia",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Platyhelminthes",9.98095301466368e-05
"Lake Mohegan","September","9-01_LM","Opisthokonta_Pluriformea",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Porifera",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Rotifera",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Rozellomycota",0
"Lake Mohegan","September","9-01_LM","Opisthokonta_Unclassified",0.000507365111578737
"Lake Mohegan","September","9-01_LM","Opisthokonta_Zoopagomycota",0
"Lake Mohegan","September","9-01_LM","Rhizaria",0.00051568257242429
"Lake Mohegan","September","9-01_LM","Rhodophyta",0
"Lake Mohegan","September","9-01_LM","Rigifilida",0
"Lake Mohegan","September","9-01_LM","Stramenopiles",0.0135907310216337
"Lake Mohegan","September","9-01_LM","Streptophyta",0.203910870089579
"Lake Mohegan","September","9-01_LM","Telonemia",0
"Lake Mohegan","September","9-01_LM","Tubulinea",0.000274476207903251
"Lake Mohegan","September","9-01_LM","Verrucomicrobia",0
"Lake Mohegan","September","9-09_LM","Alveolata",5.46418228512103e-05
"Lake Mohegan","September","9-09_LM","Ancyromonadida",0
"Lake Mohegan","September","9-09_LM","Apusomonada",0
"Lake Mohegan","September","9-09_LM","Centroplasthelida",0
"Lake Mohegan","September","9-09_LM","Chlorophyta",0.525385680199625
"Lake Mohegan","September","9-09_LM","Collodictyonidae",0
"Lake Mohegan","September","9-09_LM","Cryptophyta",0.025303717465348
"Lake Mohegan","September","9-09_LM","Discoba",0
"Lake Mohegan","September","9-09_LM","Discosea",0
"Lake Mohegan","September","9-09_LM","Evosea",0
"Lake Mohegan","September","9-09_LM","Firmicutes",0
"Lake Mohegan","September","9-09_LM","Haptophyta",6.3748793326412e-05
"Lake Mohegan","September","9-09_LM","Kathablepharidacea",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Annelida",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Aphelidiomycota",9.10697047520172e-05
"Lake Mohegan","September","9-09_LM","Opisthokonta_Arthropoda",0.434274994080469
"Lake Mohegan","September","9-09_LM","Opisthokonta_Ascomycota",6.83022785640129e-05
"Lake Mohegan","September","9-09_LM","Opisthokonta_Basidiomycota",0.000323297451869661
"Lake Mohegan","September","9-09_LM","Opisthokonta_Blastocladiomycota",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Bryozoa",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Choanoflagellatea",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Chytridiomycota",8.65162195144163e-05
"Lake Mohegan","September","9-09_LM","Opisthokonta_Cnidaria",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Craniata",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Filasterea",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Gastrotricha",0.000947124929420979
"Lake Mohegan","September","9-09_LM","Opisthokonta_Ichthyophonida",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Mollusca",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Monoblepharomycota",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Mucoromycota",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Nematoda",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Opisthokonta",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Opisthosporidia",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Platyhelminthes",9.5623189989618e-05
"Lake Mohegan","September","9-09_LM","Opisthokonta_Pluriformea",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Porifera",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Rotifera",1.82139409504034e-05
"Lake Mohegan","September","9-09_LM","Opisthokonta_Rozellomycota",0
"Lake Mohegan","September","9-09_LM","Opisthokonta_Unclassified",6.3748793326412e-05
"Lake Mohegan","September","9-09_LM","Opisthokonta_Zoopagomycota",0
"Lake Mohegan","September","9-09_LM","Rhizaria",0.000113837130940021
"Lake Mohegan","September","9-09_LM","Rhodophyta",0
"Lake Mohegan","September","9-09_LM","Rigifilida",0
"Lake Mohegan","September","9-09_LM","Stramenopiles",0.0058193541336539
"Lake Mohegan","September","9-09_LM","Streptophyta",0.00718995319017176
"Lake Mohegan","September","9-09_LM","Telonemia",0
"Lake Mohegan","September","9-09_LM","Tubulinea",0.000100176675227219
"Lake Mohegan","September","9-09_LM","Verrucomicrobia",0
"Lake Mohegan","September","9-16_LM","Alveolata",4.92943513602776e-05
"Lake Mohegan","September","9-16_LM","Ancyromonadida",0
"Lake Mohegan","September","9-16_LM","Apusomonada",0
"Lake Mohegan","September","9-16_LM","Centroplasthelida",0
"Lake Mohegan","September","9-16_LM","Chlorophyta",0.014734081621587
"Lake Mohegan","September","9-16_LM","Collodictyonidae",0
"Lake Mohegan","September","9-16_LM","Cryptophyta",0.179342709118962
"Lake Mohegan","September","9-16_LM","Discoba",0
"Lake Mohegan","September","9-16_LM","Discosea",0
"Lake Mohegan","September","9-16_LM","Evosea",0
"Lake Mohegan","September","9-16_LM","Firmicutes",0.000142953618944805
"Lake Mohegan","September","9-16_LM","Haptophyta",4.92943513602776e-05
"Lake Mohegan","September","9-16_LM","Kathablepharidacea",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Annelida",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Aphelidiomycota",0.000468296337922637
"Lake Mohegan","September","9-16_LM","Opisthokonta_Arthropoda",0.789074399964508
"Lake Mohegan","September","9-16_LM","Opisthokonta_Ascomycota",9.85887027205553e-06
"Lake Mohegan","September","9-16_LM","Opisthokonta_Basidiomycota",4.92943513602776e-05
"Lake Mohegan","September","9-16_LM","Opisthokonta_Blastocladiomycota",0.000576743910915248
"Lake Mohegan","September","9-16_LM","Opisthokonta_Bryozoa",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Choanoflagellatea",0.000207036275713166
"Lake Mohegan","September","9-16_LM","Opisthokonta_Chytridiomycota",0.000399284246018249
"Lake Mohegan","September","9-16_LM","Opisthokonta_Cnidaria",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Craniata",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Filasterea",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Gastrotricha",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Ichthyophonida",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Mollusca",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Monoblepharomycota",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Mucoromycota",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Nematoda",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Opisthokonta",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Opisthosporidia",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Platyhelminthes",4.92943513602776e-05
"Lake Mohegan","September","9-16_LM","Opisthokonta_Pluriformea",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Porifera",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Rotifera",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Rozellomycota",0
"Lake Mohegan","September","9-16_LM","Opisthokonta_Unclassified",0.00070490922445197
"Lake Mohegan","September","9-16_LM","Opisthokonta_Zoopagomycota",0
"Lake Mohegan","September","9-16_LM","Rhizaria",0.000236612886529333
"Lake Mohegan","September","9-16_LM","Rhodophyta",0
"Lake Mohegan","September","9-16_LM","Rigifilida",0
"Lake Mohegan","September","9-16_LM","Stramenopiles",0.00813849740958184
"Lake Mohegan","September","9-16_LM","Streptophyta",0.00576743910915248
"Lake Mohegan","September","9-16_LM","Telonemia",0
"Lake Mohegan","September","9-16_LM","Tubulinea",0
"Lake Mohegan","September","9-16_LM","Verrucomicrobia",0
"Lake Rippowam","August","8-04_LR","Alveolata",0.0202151200754553
"Lake Rippowam","August","8-04_LR","Ancyromonadida",0
"Lake Rippowam","August","8-04_LR","Apusomonada",0.000888776028440833
"Lake Rippowam","August","8-04_LR","Centroplasthelida",0
"Lake Rippowam","August","8-04_LR","Chlorophyta",0.349425016324458
"Lake Rippowam","August","8-04_LR","Collodictyonidae",0
"Lake Rippowam","August","8-04_LR","Cryptophyta",0.089149677138504
"Lake Rippowam","August","8-04_LR","Discoba",0
"Lake Rippowam","August","8-04_LR","Discosea",0
"Lake Rippowam","August","8-04_LR","Evosea",0
"Lake Rippowam","August","8-04_LR","Firmicutes",0
"Lake Rippowam","August","8-04_LR","Haptophyta",0.0194351737647827
"Lake Rippowam","August","8-04_LR","Kathablepharidacea",0.0156896176449249
"Lake Rippowam","August","8-04_LR","Opisthokonta_Annelida",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Arthropoda",0.345860843067547
"Lake Rippowam","August","8-04_LR","Opisthokonta_Ascomycota",0.00825292026409345
"Lake Rippowam","August","8-04_LR","Opisthokonta_Basidiomycota",0.00487012987012987
"Lake Rippowam","August","8-04_LR","Opisthokonta_Blastocladiomycota",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Bryozoa",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Choanoflagellatea",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Chytridiomycota",0.0435863019661902
"Lake Rippowam","August","8-04_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Craniata",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Filasterea",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Gastrotricha",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Ichthyophonida",0.00233076978887035
"Lake Rippowam","August","8-04_LR","Opisthokonta_Mollusca",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Monoblepharomycota",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Mucoromycota",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Nematoda",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Opisthosporidia",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Platyhelminthes",0.000380904012188928
"Lake Rippowam","August","8-04_LR","Opisthokonta_Pluriformea",0.00300188638177465
"Lake Rippowam","August","8-04_LR","Opisthokonta_Porifera",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Rotifera",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Rozellomycota",0
"Lake Rippowam","August","8-04_LR","Opisthokonta_Unclassified",0.00184103605891315
"Lake Rippowam","August","8-04_LR","Opisthokonta_Zoopagomycota",0
"Lake Rippowam","August","8-04_LR","Rhizaria",0.0177664514256693
"Lake Rippowam","August","8-04_LR","Rhodophyta",0
"Lake Rippowam","August","8-04_LR","Rigifilida",0
"Lake Rippowam","August","8-04_LR","Stramenopiles",0.07496553725604
"Lake Rippowam","August","8-04_LR","Streptophyta",0.0023398389320177
"Lake Rippowam","August","8-04_LR","Telonemia",0
"Lake Rippowam","August","8-04_LR","Tubulinea",0
"Lake Rippowam","August","8-04_LR","Verrucomicrobia",0
"Lake Rippowam","August","8-12_LR","Alveolata",0.00552047752130559
"Lake Rippowam","August","8-12_LR","Ancyromonadida",0
"Lake Rippowam","August","8-12_LR","Apusomonada",0
"Lake Rippowam","August","8-12_LR","Centroplasthelida",0
"Lake Rippowam","August","8-12_LR","Chlorophyta",0.0607321533312632
"Lake Rippowam","August","8-12_LR","Collodictyonidae",0.000110409550426112
"Lake Rippowam","August","8-12_LR","Cryptophyta",0.0311009902356554
"Lake Rippowam","August","8-12_LR","Discoba",0
"Lake Rippowam","August","8-12_LR","Discosea",0
"Lake Rippowam","August","8-12_LR","Evosea",0
"Lake Rippowam","August","8-12_LR","Firmicutes",0
"Lake Rippowam","August","8-12_LR","Haptophyta",0.0142014284235586
"Lake Rippowam","August","8-12_LR","Kathablepharidacea",0.100300175965221
"Lake Rippowam","August","8-12_LR","Opisthokonta_Annelida",4.83041783114239e-05
"Lake Rippowam","August","8-12_LR","Opisthokonta_Aphelidiomycota",7.59065659179519e-05
"Lake Rippowam","August","8-12_LR","Opisthokonta_Arthropoda",0.342552530793914
"Lake Rippowam","August","8-12_LR","Opisthokonta_Ascomycota",0.0027602387606528
"Lake Rippowam","August","8-12_LR","Opisthokonta_Basidiomycota",0.00105579132594969
"Lake Rippowam","August","8-12_LR","Opisthokonta_Blastocladiomycota",0.00149742952765414
